year,month,state,location,food,ingredient,species,serotype/genotype,status,illnesses,hospitalizations,fatalities
2013,February,Ohio,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus,Unknown,Suspected,2,0.0,0.0
2013,February,Ohio,Fast Food Restaurant,"Chicken, Fried",Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,25,0.0,0.0
2013,February,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus,Unknown,Suspected,4,1.0,0.0
2013,February,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,9,0.0,0.0
2013,February,Ohio,Private Home/Residence,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Unknown,Suspected,2,0.0,0.0
2013,February,Oklahoma,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,8,3.0,0.0
2013,February,Oklahoma,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,22,0.0,0.0
2013,February,Oregon,Restaurant,Multiple Foods,Fin Fish,Clostridium perfringens; Bacillus cereus,Unknown,Suspected; suspected,4,0.0,0.0
2013,February,Oregon,Private Home/Residence,Chicken Tostadas,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,11,0.0,0.0
2013,February,Puerto Rico,Restaurant,"Fish, Hogfish",Fin Fish,Ciguatoxin,Unknown,Suspected,4,0.0,0.0
2013,February,Tennessee,Fast Food Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,2,0.0,0.0
2013,February,Virginia,Nursing Home/Assisted Living Facility,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,42,0.0,0.0
2013,February,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,5,0.0,0.0
2013,February,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Confirmed,37,0.0,0.0
2013,February,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,6,0.0,0.0
2013,February,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,2,0.0,0.0
2013,February,Washington,Restaurant,Multiple Foods,Fin Fish,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,3,2.0,0.0
2013,February,Wisconsin,Nursing Home/Assisted Living Facility,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,16,1.0,0.0
2013,March,Arizona,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,16,9.0,0.0
2013,March,California,Private Home/Residence,"Chicken, Bbq",Fin Fish,Salmonella unknown,Unknown,Confirmed,6,3.0,0.0
2013,March,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2013,March,California,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,5,1.0,0.0
2013,March,California,Catering Service,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Confirmed,43,0.0,0.0
2013,March,California,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,10,0.0,0.0
2013,March,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
2013,March,Colorado,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,8,0.0,0.0
2013,March,Colorado,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,3,0.0,0.0
2013,March,Colorado,Nursing Home/Assisted Living Facility,Multiple Foods,Fin Fish,Norovirus,Unknown,Confirmed,32,0.0,0.0
2013,March,Colorado,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2013,March,Connecticut,Private Home/Residence,Cookies,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,20,0.0,0.0
2013,March,Connecticut,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,9,0.0,0.0
2013,March,Florida,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,7,1.0,0.0
2013,March,Florida,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2013,March,Georgia,Restaurant,"Chicken, Buffalo Wings; Fried Rice, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2013,March,Georgia,School/College/University,"Chicken, Bbq",Chicken,Salmonella enterica,Montevideo,Confirmed,5,0.0,0.0
2013,March,Georgia,Grocery Store,Fruit Salad,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,7,0.0,0.0
2013,March,Georgia,Fast Food Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,22,0.0,0.0
2013,March,Illinois,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,21,0.0,0.0
2013,March,Iowa,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Typhimurium,Confirmed,3,0.0,0.0
2013,March,Iowa,Unknown,Multiple Foods,Fin Fish,Salmonella enterica; Salmonella enterica,Subspecies I; Typhimurium,Suspected; suspected,3,0.0,0.0
2013,March,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,8,0.0,1.0
2013,March,Maryland,Banquet Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,12,0.0,0.0
2013,March,Maryland,Banquet Facility,Caesar Salad,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,48,1.0,0.0
2013,March,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_6,Confirmed,17,0.0,0.0
2013,March,Michigan,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_6,Confirmed,6,0.0,0.0
2013,March,Michigan,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I; Norovirus genogroup II,GI_6; GII_4 Sydney (2012),Confirmed; suspected,22,0.0,0.0
2013,March,Michigan,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2013,March,Michigan,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Suspected,13,0.0,0.0
2013,March,Michigan,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,1.0,0.0
2013,March,Minnesota,Restaurant; Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,18,0.0,0.0
2013,March,Minnesota,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,22,0.0,0.0
2013,March,Minnesota,Private Home/Residence,Chicken Chili,Chicken,Clostridium perfringens,Unknown,Confirmed,5,1.0,0.0
2013,March,Minnesota,Restaurant,"Fish, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
2013,March,Minnesota,Private Home/Residence,"Queso Fresco, Unpasteurized","Milk, Whole Milk Unpasteurized",Salmonella enterica,Typhimurium,Confirmed,26,15.0,0.0
2013,March,Montana,Restaurant,Lettuce,Green Leaf Lettuce; Romaine Lettuce; Spinach,Norovirus genogroup I,Unknown,Confirmed,11,0.0,0.0
2013,March,Montana,Private Home/Residence,"Ground Beef, Hamburger",Fin Fish,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,3,0.0,0.0
2013,March,Multistate,Restaurant,Cherry Tomato; Grape Tomato,Fin Fish,Salmonella enterica,Saintpaul,Confirmed,131,23.0,0.0
2013,March,Multistate,Private Home/Residence,Pomegranate Seeds,Fin Fish,Hepatitis A,Unknown,Confirmed,157,70.0,0.0
2013,March,Multistate,Restaurant,Chicken,Fin Fish,Salmonella enterica,Heidelberg,Confirmed,634,200.0,0.0
2013,March,Nebraska,Restaurant,"Quesadillas; Chicken; Cheese; Tortilla, Unspecified; Cilantro, Unspecified",Fin Fish,Salmonella enterica,Typhimurium,Confirmed,64,2.0,0.0
2013,March,New Jersey,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,8,0.0,0.0
2013,March,New York,Restaurant,Yellowfin Tuna,Tuna,Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
2013,March,New York,Restaurant; Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2013,March,New York,Restaurant,Cheese Toast,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,6,0.0,0.0
2013,March,New York,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,34,0.0,0.0
2013,March,New York,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2013,March,New York,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,9,0.0,0.0
2013,March,New York,Restaurant,Chicken Taco Salad,Chicken,Clostridium perfringens,Unknown,Suspected,5,0.0,0.0
2013,March,North Carolina,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Confirmed,27,0.0,0.0
2013,March,North Carolina,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2013,March,Ohio,Fast Food Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,34,0.0,0.0
2013,March,Ohio,Catering Service,Roast Beef,Fin Fish,Clostridium perfringens,Unknown,Confirmed,17,0.0,0.0
2013,March,Ohio,Fast Food Restaurant,"Sandwich, Chicken",Fin Fish,Norovirus,Unknown,Suspected,3,0.0,0.0
2013,March,Ohio,Fast Food Restaurant,Breakfast Sandwich,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,6,0.0,0.0
2013,March,Oklahoma,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,20,0.0,0.0
2013,March,Oregon,Restaurant,Ceviche,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,38,2.0,0.0
2013,March,Oregon,Catering Service,Mixed Cut Fruit,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,16,0.0,1.0
2013,March,Oregon,Private Home/Residence,Chicken,Chicken,Salmonella enterica,Heidelberg,Confirmed,17,5.0,0.0
2013,March,Oregon,Private Home/Residence,"Fish, Bass",Fin Fish,Ciguatoxin,Unknown,Suspected,2,0.0,0.0
2013,March,Oregon,Restaurant,"Oysters, Raw",Fin Fish,Salmonella enterica,Reading,Confirmed,4,0.0,0.0
2013,March,Pennsylvania,Banquet Facility,Multiple Foods,Fin Fish,Norovirus,Unknown,Suspected,40,0.0,0.0
2013,March,Pennsylvania,Banquet Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,30,0.0,0.0
2013,March,Puerto Rico,Private Home/Residence,"Fish, Jack",Fin Fish,Ciguatoxin,Unknown,Suspected,7,0.0,0.0
2013,March,Puerto Rico,Restaurant,"Fish, Amberjack; Fish, Amberjack",Fin Fish,Ciguatoxin,Unknown,Suspected,4,1.0,0.0
2013,March,Puerto Rico,Private Home/Residence,"Fish, Hogfish",Fin Fish,Ciguatoxin,Unknown,Suspected,2,0.0,0.0
2013,March,Puerto Rico,Private Home/Residence,"Fish, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,1.0,0.0
2013,March,Rhode Island,Banquet Facility,"Sandwich, Tuna Fish; Sandwich, Chicken",Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,7,0.0,0.0
2013,March,Rhode Island,Nursing Home/Assisted Living Facility,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,21,0.0,0.0
2013,March,South Carolina,Restaurant,"Chicken, Teriyaki",Chicken,Norovirus genogroup I,Unknown,Confirmed,62,0.0,0.0
2013,March,South Carolina,Restaurant,Multiple Foods,Fin Fish,Norovirus,Unknown,Suspected,10,0.0,0.0
2013,March,Tennessee,Restaurant,"Steak, Unspecified",Fin Fish,Clostridium perfringens,Unknown,Suspected,12,0.0,0.0
2013,March,Tennessee,Restaurant,"Soup, Chicken",Fin Fish,Clostridium perfringens,Unknown,Confirmed,14,0.0,0.0
2013,March,Tennessee,Catering Service,Multiple Foods,Fin Fish,Clostridium perfringens; Clostridium perfringens,Unknown,Suspected; suspected,29,0.0,0.0
2013,March,Texas,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,10,0.0,0.0
2013,March,Texas,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2013,March,Texas,Religious Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,20,1.0,0.0
2013,March,Virginia,Restaurant,"Chicken, Roasted; Rice, Fried Rice",Fin Fish,Campylobacter jejuni,Unknown,Confirmed,14,0.0,0.0
2013,March,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Confirmed,72,1.0,0.0
2013,March,Washington,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Confirmed,6,1.0,0.0
2013,March,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,12,0.0,0.0
2013,March,Wisconsin,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Suspected,22,1.0,0.0
2013,March,Wisconsin,Hospital,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_2,Confirmed,33,0.0,0.0
2013,March,Wisconsin,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,26,0.0,0.0
2013,March,Wisconsin,Restaurant,"Milk, Unpasteurized",Fin Fish,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,3,1.0,0.0
2013,March,Wisconsin,Banquet Facility,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,27,0.0,0.0
2013,April,Alaska,Private Home/Residence,Reindeer Stew,Fin Fish,Clostridium perfringens,Unknown,Suspected,6,0.0,0.0
2013,April,Arizona,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Suspected,4,0.0,0.0
2013,April,Arizona,Fast Food Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2013,April,California,Restaurant,"Tuna, Grounded",Tuna,Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
2013,April,California,Restaurant,"Fish, Tuna",Tuna,Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
2013,April,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2013,April,California,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,6,0.0,0.0
2013,April,California,Banquet Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,37,0.0,0.0
2013,April,Colorado,Catering Service,Chicken,Chicken,Clostridium perfringens,Unknown,Suspected,16,0.0,0.0
2013,April,Colorado,Grocery Store,"Chicken, Baked",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,16,0.0,0.0
2013,April,Colorado,Restaurant,"Milk, Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Unknown,Confirmed,32,1.0,0.0
2013,April,Connecticut,Banquet Facility,"Salad, Unspecified",Fin Fish,Norovirus genogroup II,Unknown,Confirmed,28,0.0,0.0
2013,April,Connecticut,Restaurant,Dessert Unspecified,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,28,0.0,0.0
2013,April,Connecticut,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,2,1.0,0.0
2013,April,Florida,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,8,0.0,0.0
2013,April,Florida,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2013,April,Florida,Restaurant,Yellowfin Tuna,Yellowfin Tuna,Scombroid toxin,Unknown,Confirmed,3,0.0,0.0
2013,April,Florida,Restaurant,"Salad, Unspecified","Cheese, Unspecified; Lettuce; Tomatoes, Red Round",Norovirus genogroup II,Unknown,Confirmed,55,0.0,0.0
2013,April,Georgia,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Brandenburg,Confirmed,3,1.0,0.0
2013,April,Georgia,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,2,0.0,0.0
2013,April,Idaho,Private Home/Residence,Multiple Foods,Fin Fish,Salmonella enterica,Heidelberg,Confirmed,3,1.0,0.0
2013,April,Illinois,Banquet Facility,Multiple Foods,Fin Fish,Rotavirus,Unknown,Confirmed,58,0.0,0.0
2013,April,Illinois,Banquet Facility,French Dressing; Butter; Iced Tea,Fin Fish,Norovirus genogroup II; Norovirus genogroup II,GII_4 Sydney (2012); GII_4 Sydney (2012),Confirmed; confirmed,57,1.0,0.0
2013,April,Illinois,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Montevideo,Confirmed,9,3.0,0.0
2013,April,Illinois,Banquet Facility,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Suspected,3,1.0,0.0
2013,April,Indiana,Unknown,Cantaloupe,Fin Fish,Salmonella enterica; Salmonella enterica,Typhimurium; Typhimurium,Confirmed; confirmed,14,3.0,0.0
2013,April,Kansas,Restaurant,"Salsa, Tomatillo; Pork, Carnitas",Fin Fish,Staphylococcus aureus,Unknown,Confirmed,26,0.0,0.0
2013,April,Kansas,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2013,April,Louisiana,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,10,3.0,0.0
2013,April,Maryland,Restaurant,Salads,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2013,April,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,19,1.0,0.0
2013,April,Michigan,Catering Service,Cheese; Fruit; Crackers,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,15,0.0,0.0
2013,April,Michigan,Fast Food Restaurant; Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
2013,April,Michigan,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,9,0.0,0.0
2013,April,Michigan,Catering Service,"Salad, Unspecified",Tomato,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,20,7.0,0.0
2013,April,Minnesota,Restaurant,Mashed Potato/Gravy,Potatoes,Norovirus genogroup I,Unknown,Confirmed,12,0.0,0.0
2013,April,Minnesota,Prison/Jail,Multiple Foods,Fin Fish,Clostridium perfringens,Unknown,Confirmed,28,0.0,0.0
2013,April,Minnesota,Restaurant,"Szechuan Green Beans; Sandwich, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,15,0.0,0.0
2013,April,Minnesota,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Suspected,7,0.0,0.0
2013,April,Minnesota,Restaurant,Turkey; Coleslaw,Turkey; Cabbage; Carrots; Sour Cream; Mayonnaise,Sapovirus,Unknown,Confirmed,33,0.0,0.0
2013,April,Missouri,Private Home/Residence; Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,16,0.0,0.0
2013,April,Multistate,Private Home/Residence,Prepackaged Leafy Greens,Fin Fish,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,14,9.0,1.0
2013,April,Multistate,Private Home/Residence,Ground Beef,Fin Fish,Salmonella enterica,Newport,Confirmed,39,9.0,0.0
2013,April,Multistate,Fast Food Restaurant,Lettuce,Fin Fish,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,26,5.0,0.0
2013,April,Nevada,Restaurant,"Sausage, Pork",Fin Fish,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,333,50.0,0.0
2013,April,New Hampshire,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,34,0.0,0.0
2013,April,New Mexico,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,GI_6,Confirmed,17,0.0,0.0
2013,April,New Mexico,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus genogroup I,GI_6,Confirmed,30,0.0,0.0
2013,April,New Mexico,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Suspected,10,0.0,0.0
2013,April,New York,Restaurant,"Chicken, Liver","Liver, Chicken",Campylobacter jejuni,Unknown,Confirmed,20,0.0,0.0
2013,April,North Carolina,Restaurant; Catering Service,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Confirmed,26,0.0,0.0
2013,April,North Carolina,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,14,0.0,0.0
2013,April,Ohio,Restaurant,Lettuce Based Salads,Fin Fish,Norovirus,Unknown,Suspected,2,0.0,0.0
2013,April,Ohio,Fast Food Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Suspected,3,0.0,0.0
2013,April,Oregon,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,8,0.0,0.0
2013,April,Oregon,Fast Food Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,7,0.0,0.0
2013,April,Pennsylvania,Catering Service,Ham,Ham,Salmonella enterica,Enteritidis,Confirmed,35,1.0,0.0
2013,April,Pennsylvania,Restaurant,"Taco, Fish","Fish, Mahi Mahi",Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
2013,April,Pennsylvania,Restaurant,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Unknown,Confirmed,8,0.0,0.0
2013,April,Pennsylvania,Restaurant,"Salad, Unspecified",Fin Fish,Norovirus genogroup II,Unknown,Confirmed,18,0.0,0.0
2013,April,Puerto Rico,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,26,0.0,0.0
2013,April,Puerto Rico,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
2013,April,Rhode Island,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2013,April,South Carolina,Fast Food Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Suspected,17,0.0,0.0
2013,April,Texas,Camp,"Batch Egg, Other; Cheese; Chicken, Other; Sandwich, Chicken; Spaghetti, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,32,0.0,0.0
2013,April,Vermont,Banquet Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,1.0,0.0
2013,April,Virginia,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Thompson,Confirmed,18,1.0,0.0
2013,April,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Confirmed,10,1.0,0.0
2013,April,Wisconsin,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,5,1.0,0.0
2013,May,Alaska,Restaurant,Milk,Fin Fish,Campylobacter jejuni,Unknown,Confirmed,5,1.0,0.0
2013,May,Arizona,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,2,0.0,0.0
2013,May,Arizona,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,3,0.0,0.0
2013,May,Arizona,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2013,May,Arizona,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup II,Unknown,Confirmed,4,0.0,0.0
2013,May,Arkansas,Private Home/Residence,Multiple Foods,Fin Fish,Salmonella enterica,Mississippi,Suspected,3,0.0,0.0
2013,May,Arkansas,Prison/Jail,Multiple Foods,Fin Fish,Salmonella enterica,Typhimurium,Confirmed,36,2.0,0.0
2013,May,California,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,6,0.0,0.0
2013,May,California,Banquet Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,9,0.0,0.0
2013,May,California,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,5,0.0,0.0
2013,May,California,School/College/University,"Tomatoes, Raw",Tomato,Salmonella enterica,Enteritidis,Confirmed,27,2.0,0.0
2013,May,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2013,May,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,35,0.0,0.0
2013,May,California,Grocery Store,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
2013,May,California,Restaurant,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Confirmed,31,0.0,0.0
2013,May,California,Office/Indoor Workplace,Multiple Foods,Fin Fish,Salmonella enterica,Johannesburg,Confirmed,12,5.0,0.0
2013,May,California,Private Home/Residence,"Beef(Fresly Killed Cow), Raw And/Or Undercooked; Beef(Fresly Killed Cow), Raw And/Or Undercooked; Beef(Fresly Killed Cow), Raw And/Or Undercooked",Beef; Beef; Beef,Salmonella enterica,Newport,Confirmed,137,6.0,0.0
2013,May,Colorado,Nursing Home/Assisted Living Facility,Multiple Foods,Fin Fish,Staphylococcus aureus; Clostridium perfringens,Unknown,Confirmed; confirmed,9,0.0,0.0
2013,May,Colorado,Restaurant,Multiple Foods,Fin Fish,Norovirus,Unknown,Suspected,8,0.0,0.0
2013,May,Colorado,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2013,May,Colorado,Private Home/Residence,Strawberries,Strawberries,Hepatitis A,Unknown,Confirmed,2,1.0,0.0
2013,May,Florida,Restaurant,Yellow Fin Tuna,Tuna,Scombroid toxin,Unknown,Confirmed,4,0.0,0.0
2013,May,Florida,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,36,1.0,0.0
2013,May,Florida,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
2013,May,Georgia,Restaurant,Multiple Foods,Fin Fish,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,19,7.0,0.0
2013,May,Hawaii,Restaurant,"Fish, Monchong","Fish,Other",Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
2013,May,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,8,0.0,0.0
2013,May,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
2013,May,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,13,0.0,0.0
2013,May,Illinois,Grocery Store,Multiple Foods,Fin Fish,Salmonella enterica,Infantis,Confirmed,8,3.0,0.0
2013,May,Illinois,Restaurant,Multiple Foods,Fin Fish,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,51,10.0,0.0
